20190102,20190102,LG-8852,LUX,VIE,N,11,0,0
20190102,20190102,LG-8852,LUX,VIE,O,2,0,0
20190102,20190102,LG-8852,LUX,VIE,Q,5,0,0
20190102,20190102,LG-8852,LUX,VIE,R,18,0,0
20190102,20190102,LG-8852,LUX,VIE,S,2,0,0
20190102,20190102,LG-8852,LUX,VIE,T,0,0,0
20190102,20190102,LG-8852,LUX,VIE,U,4,0,0
20190102,20190102,LG-8852,LUX,VIE,V,0,0,0
20190102,20190102,LG-8852,LUX,VIE,W,8,0,0
20190102,20190102,LG-8852,LUX,VIE,X,4,0,0
20190102,20190102,LG-8852,LUX,VIE,Y,1,0,0
20190102,20190102,LG-8852,LUX,VIE,Z,1,0,0
20190102,20190102,LG-8857,VIE,LUX,A,6,0,0
20190102,20190102,LG-8857,VIE,LUX,B,0,0,0
20190102,20190102,LG-8857,VIE,LUX,C,0,0,0
20190102,20190102,LG-8857,VIE,LUX,D,2,0,0
20190102,20190102,LG-8857,VIE,LUX,G,0,0,0
20190102,20190102,LG-8857,VIE,LUX,H,2,0,0
20190102,20190102,LG-8857,VIE,LUX,J,0,0,0
20190102,20190102,LG-8857,VIE,LUX,K,0,0,0
20190102,20190102,LG-8857,VIE,LUX,L,1,0,0
20190102,20190102,LG-8857,VIE,LUX,M,0,0,0
20190102,20190102,LG-8857,VIE,LUX,N,4,0,0
20190102,20190102,LG-8857,VIE,LUX,O,4,0,0
20190102,20190102,LG-8857,VIE,LUX,Q,0,0,0
20190102,20190102,LG-8857,VIE,LUX,R,4,0,0
20190102,20190102,LG-8857,VIE,LUX,S,1,0,0
20190102,20190102,LG-8857,VIE,LUX,T,0,0,0
20190102,20190102,LG-8857,VIE,LUX,U,7,0,0
20190102,20190102,LG-8857,VIE,LUX,V,0,0,0
20190102,20190102,LG-8857,VIE,LUX,W,5,0,0
20190102,20190102,LG-8857,VIE,LUX,X,0,0,0
20190102,20190102,LG-8857,VIE,LUX,Y,0,0,0
20190102,20190102,LG-8857,VIE,LUX,Z,0,0,0
20190102,20190102,LG-8858,LUX,VIE,A,0,0,0
20190102,20190102,LG-8858,LUX,VIE,B,4,0,0
20190102,20190102,LG-8858,LUX,VIE,C,1,0,0
20190102,20190102,LG-8858,LUX,VIE,D,0,0,0
20190102,20190102,LG-8858,LUX,VIE,G,6,0,0
20190102,20190102,LG-8858,LUX,VIE,H,0,0,0
20190102,20190102,LG-8858,LUX,VIE,J,0,0,0
20190102,20190102,LG-8858,LUX,VIE,K,2,0,0
20190102,20190102,LG-8858,LUX,VIE,L,8,0,0
20190102,20190102,LG-8858,LUX,VIE,M,1,0,0
20190102,20190102,LG-8858,LUX,VIE,N,12,0,0
20190102,20190102,LG-8858,LUX,VIE,O,4,0,0
20190102,20190102,LG-8858,LUX,VIE,Q,2,0,0
20190102,20190102,LG-8858,LUX,VIE,R,16,0,0
20190102,20190102,LG-8858,LUX,VIE,S,4,0,0
20190102,20190102,LG-8858,LUX,VIE,T,2,0,0
20190102,20190102,LG-8858,LUX,VIE,U,1,0,0
20190102,20190102,LG-8858,LUX,VIE,V,1,0,0
20190102,20190102,LG-8858,LUX,VIE,W,1,0,0
20190102,20190102,LG-8858,LUX,VIE,X,4,0,0
20190102,20190102,LG-8858,LUX,VIE,Y,0,0,0
20190102,20190102,LG-8858,LUX,VIE,Z,2,0,0
20190103,20190103,LG-8851,VIE,LUX,A,1,0,0
20190103,20190103,LG-8851,VIE,LUX,B,1,0,0
20190103,20190103,LG-8851,VIE,LUX,C,0,0,0
20190103,20190103,LG-8851,VIE,LUX,D,0,0,0
20190103,20190103,LG-8851,VIE,LUX,G,1,0,0
20190103,20190103,LG-8851,VIE,LUX,H,1,0,0
20190103,20190103,LG-8851,VIE,LUX,J,0,0,0
20190103,20190103,LG-8851,VIE,LUX,K,0,0,0
20190103,20190103,LG-8851,VIE,LUX,L,0,0,0
20190103,20190103,LG-8851,VIE,LUX,M,0,0,0
20190103,20190103,LG-8851,VIE,LUX,N,0,0,0
20190103,20190103,LG-8851,VIE,LUX,O,1,0,0
20190103,20190103,LG-8851,VIE,LUX,Q,5,0,0
20190103,20190103,LG-8851,VIE,LUX,R,3,0,0
20190103,20190103,LG-8851,VIE,LUX,S,0,0,0
20190103,20190103,LG-8851,VIE,LUX,T,0,0,0
20190103,20190103,LG-8851,VIE,LUX,U,1,0,0
20190103,20190103,LG-8851,VIE,LUX,V,0,0,0
20190103,20190103,LG-8851,VIE,LUX,W,4,0,0
20190103,20190103,LG-8851,VIE,LUX,X,2,0,0
20190103,20190103,LG-8851,VIE,LUX,Y,0,0,0
20190103,20190103,LG-8851,VIE,LUX,Z,0,0,0
20190103,20190103,LG-8852,LUX,VIE,A,1,0,0
20190103,20190103,LG-8852,LUX,VIE,B,8,0,0
20190103,20190103,LG-8852,LUX,VIE,C,0,0,0
20190103,20190103,LG-8852,LUX,VIE,D,0,0,0
20190103,20190103,LG-8852,LUX,VIE,G,0,0,0
20190103,20190103,LG-8852,LUX,VIE,H,0,0,0
20190103,20190103,LG-8852,LUX,VIE,J,0,0,0
20190103,20190103,LG-8852,LUX,VIE,K,0,0,0
20190103,20190103,LG-8852,LUX,VIE,L,2,0,0
20190103,20190103,LG-8852,LUX,VIE,M,0,0,0
20190103,20190103,LG-8852,LUX,VIE,N,28,0,0
20190103,20190103,LG-8852,LUX,VIE,O,0,0,0
20190103,20190103,LG-8852,LUX,VIE,Q,1,0,0
20190103,20190103,LG-8852,LUX,VIE,R,6,0,0
20190103,20190103,LG-8852,LUX,VIE,S,0,0,0
20190103,20190103,LG-8852,LUX,VIE,T,0,0,0
20190103,20190103,LG-8852,LUX,VIE,U,0,0,0
20190103,20190103,LG-8852,LUX,VIE,V,0,0,0
20190103,20190103,LG-8852,LUX,VIE,W,5,0,0
20190103,20190103,LG-8852,LUX,VIE,X,12,0,0
20190103,20190103,LG-8852,LUX,VIE,Y,0,0,0
20190103,20190103,LG-8852,LUX,VIE,Z,0,0,0
20190103,20190103,LG-8857,VIE,LUX,A,6,0,0
20190103,20190103,LG-8857,VIE,LUX,B,1,0,0
20190103,20190103,LG-8857,VIE,LUX,C,0,0,0
20190103,20190103,LG-8857,VIE,LUX,D,0,0,0
20190103,20190103,LG-8857,VIE,LUX,G,0,0,0
20190103,20190103,LG-8857,VIE,LUX,H,3,0,0
20190103,20190103,LG-8857,VIE,LUX,J,0,0,0
20190103,20190103,LG-8857,VIE,LUX,K,0,0,0
20190103,20190103,LG-8857,VIE,LUX,L,0,0,0
20190103,20190103,LG-8857,VIE,LUX,M,0,0,0
20190103,20190103,LG-8857,VIE,LUX,N,5,0,0
20190103,20190103,LG-8857,VIE,LUX,O,4,0,0
20190103,20190103,LG-8857,VIE,LUX,Q,0,0,0
20190103,20190103,LG-8857,VIE,LUX,R,14,0,0
20190103,20190103,LG-8857,VIE,LUX,S,1,0,0
20190103,20190103,LG-8857,VIE,LUX,T,0,0,0
20190103,20190103,LG-8857,VIE,LUX,U,8,0,0
20190103,20190103,LG-8857,VIE,LUX,V,0,0,0
20190103,20190103,LG-8857,VIE,LUX,W,5,0,0
20190103,20190103,LG-8857,VIE,LUX,X,1,0,0
20190103,20190103,LG-8857,VIE,LUX,Y,0,0,0
20190103,20190103,LG-8857,VIE,LUX,Z,0,0,0
20190103,20190103,LG-8858,LUX,VIE,A,2,0,0
20190103,20190103,LG-8858,LUX,VIE,B,8,0,0
20190103,20190103,LG-8858,LUX,VIE,C,0,0,0
20190103,20190103,LG-8858,LUX,VIE,D,2,0,0
20190103,20190103,LG-8858,LUX,VIE,G,4,0,0
20190103,20190103,LG-8858,LUX,VIE,H,0,0,0
20190103,20190103,LG-8858,LUX,VIE,J,2,0,0
20190103,20190103,LG-8858,LUX,VIE,K,0,0,0
20190103,20190103,LG-8858,LUX,VIE,L,0,0,0
20190103,20190103,LG-8858,LUX,VIE,M,0,0,0
20190103,20190103,LG-8858,LUX,VIE,N,12,0,0
20190103,20190103,LG-8858,LUX,VIE,O,7,0,0
20190103,20190103,LG-8858,LUX,VIE,Q,4,0,0
20190103,20190103,LG-8858,LUX,VIE,R,2,0,0
20190103,20190103,LG-8858,LUX,VIE,S,4,0,0
20190103,20190103,LG-8858,LUX,VIE,T,0,0,0
20190103,20190103,LG-8858,LUX,VIE,U,14,0,0
20190103,20190103,LG-8858,LUX,VIE,V,0,0,0
20190103,20190103,LG-8858,LUX,VIE,W,1,0,0
20190103,20190103,LG-8858,LUX,VIE,X,4,0,0
20190103,20190103,LG-8858,LUX,VIE,Y,0,0,0
20190103,20190103,LG-8858,LUX,VIE,Z,1,0,0
20190104,20190104,LG-8851,VIE,LUX,A,1,0,0
20190104,20190104,LG-8851,VIE,LUX,B,1,0,0
20190104,20190104,LG-8851,VIE,LUX,C,0,0,0
20190104,20190104,LG-8851,VIE,LUX,D,2,0,0
20190104,20190104,LG-8851,VIE,LUX,G,2,0,0
20190104,20190104,LG-8851,VIE,LUX,H,2,0,0
20190104,20190104,LG-8851,VIE,LUX,J,0,0,0
20190104,20190104,LG-8851,VIE,LUX,K,0,0,0
20190104,20190104,LG-8851,VIE,LUX,L,0,0,0
20190104,20190104,LG-8851,VIE,LUX,M,0,0,0
20190104,20190104,LG-8851,VIE,LUX,N,0,0,0
20190104,20190104,LG-8851,VIE,LUX,O,8,0,0
20190104,20190104,LG-8851,VIE,LUX,Q,0,0,0
20190104,20190104,LG-8851,VIE,LUX,R,7,0,0
20190104,20190104,LG-8851,VIE,LUX,S,2,0,0
20190104,20190104,LG-8851,VIE,LUX,T,2,0,0
20190104,20190104,LG-8851,VIE,LUX,U,5,0,0
20190104,20190104,LG-8851,VIE,LUX,V,0,0,0
20190104,20190104,LG-8851,VIE,LUX,W,10,0,0
20190104,20190104,LG-8851,VIE,LUX,X,0,0,0
20190104,20190104,LG-8851,VIE,LUX,Y,0,0,0
20190104,20190104,LG-8851,VIE,LUX,Z,0,0,0
20190104,20190104,LG-8852,LUX,VIE,A,7,0,0
20190104,20190104,LG-8852,LUX,VIE,B,2,0,0
20190104,20190104,LG-8852,LUX,VIE,C,0,0,0
20190104,20190104,LG-8852,LUX,VIE,D,0,0,0
20190104,20190104,LG-8852,LUX,VIE,G,13,0,0
20190104,20190104,LG-8852,LUX,VIE,H,1,0,0
20190104,20190104,LG-8852,LUX,VIE,J,0,0,0
20190104,20190104,LG-8852,LUX,VIE,K,0,0,0
20190104,20190104,LG-8852,LUX,VIE,L,0,0,0
20190104,20190104,LG-8852,LUX,VIE,M,0,0,0
20190104,20190104,LG-8852,LUX,VIE,N,2,0,0
20190104,20190104,LG-8852,LUX,VIE,O,11,0,0
20190104,20190104,LG-8852,LUX,VIE,Q,0,0,0
20190104,20190104,LG-8852,LUX,VIE,R,4,0,0
20190104,20190104,LG-8852,LUX,VIE,S,0,0,0
20190104,20190104,LG-8852,LUX,VIE,T,1,0,0
20190104,20190104,LG-8852,LUX,VIE,U,4,0,0
20190104,20190104,LG-8852,LUX,VIE,V,0,0,0
20190104,20190104,LG-8852,LUX,VIE,W,0,0,0
20190104,20190104,LG-8852,LUX,VIE,X,5,0,0
20190104,20190104,LG-8852,LUX,VIE,Y,0,0,0
20190104,20190104,LG-8852,LUX,VIE,Z,0,0,0
20190104,20190104,LG-8857,VIE,LUX,A,8,0,0
20190104,20190104,LG-8857,VIE,LUX,B,2,0,0
20190104,20190104,LG-8857,VIE,LUX,C,0,0,0
20190104,20190104,LG-8857,VIE,LUX,D,0,0,0
20190104,20190104,LG-8857,VIE,LUX,G,1,0,0
20190104,20190104,LG-8857,VIE,LUX,H,0,0,0
20190104,20190104,LG-8857,VIE,LUX,J,0,0,0
20190104,20190104,LG-8857,VIE,LUX,K,0,0,0
20190104,20190104,LG-8857,VIE,LUX,L,0,0,0
20190104,20190104,LG-8857,VIE,LUX,M,0,0,0
20190104,20190104,LG-8857,VIE,LUX,N,2,0,0
20190104,20190104,LG-8857,VIE,LUX,O,0,0,0
20190104,20190104,LG-8857,VIE,LUX,Q,1,0,0
20190104,20190104,LG-8857,VIE,LUX,R,6,0,0
20190104,20190104,LG-8857,VIE,LUX,S,0,0,0
20190104,20190104,LG-8857,VIE,LUX,T,0,0,0
20190104,20190104,LG-8857,VIE,LUX,U,4,0,0
20190104,20190104,LG-8857,VIE,LUX,V,0,0,0
20190104,20190104,LG-8857,VIE,LUX,W,4,0,0
20190104,20190104,LG-8857,VIE,LUX,X,0,0,0
20190104,20190104,LG-8857,VIE,LUX,Y,0,0,0
20190104,20190104,LG-8857,VIE,LUX,Z,0,0,0
20190104,20190104,LG-8858,LUX,VIE,A,9,0,0
20190104,20190104,LG-8858,LUX,VIE,B,4,0,0
20190104,20190104,LG-8858,LUX,VIE,C,0,0,0
20190104,20190104,LG-8858,LUX,VIE,D,0,0,0
20190104,20190104,LG-8858,LUX,VIE,G,2,0,0
20190104,20190104,LG-8858,LUX,VIE,H,5,0,0
20190104,20190104,LG-8858,LUX,VIE,J,0,0,0
20190104,20190104,LG-8858,LUX,VIE,K,0,0,0
20190104,20190104,LG-8858,LUX,VIE,L,3,0,0
20190104,20190104,LG-8858,LUX,VIE,M,0,0,0
20190104,20190104,LG-8858,LUX,VIE,N,5,0,0
20190104,20190104,LG-8858,LUX,VIE,O,4,0,0
20190104,20190104,LG-8858,LUX,VIE,Q,2,0,0
20190104,20190104,LG-8858,LUX,VIE,R,3,0,0
20190104,20190104,LG-8858,LUX,VIE,S,0,0,0
20190104,20190104,LG-8858,LUX,VIE,T,0,0,0
20190104,20190104,LG-8858,LUX,VIE,U,9,0,0
20190104,20190104,LG-8858,LUX,VIE,V,0,0,0
20190104,20190104,LG-8858,LUX,VIE,W,6,0,0
20190104,20190104,LG-8858,LUX,VIE,X,2,0,0
20190104,20190104,LG-8858,LUX,VIE,Y,3,0,0
20190104,20190104,LG-8858,LUX,VIE,Z,1,0,0
20190105,20190105,LG-8851,VIE,LUX,A,0,0,0
20190105,20190105,LG-8851,VIE,LUX,B,0,0,0
20190105,20190105,LG-8851,VIE,LUX,C,1,0,0
20190105,20190105,LG-8851,VIE,LUX,D,0,0,0
20190105,20190105,LG-8851,VIE,LUX,G,0,0,0
20190105,20190105,LG-8851,VIE,LUX,H,0,0,0
20190105,20190105,LG-8851,VIE,LUX,J,0,0,0
20190105,20190105,LG-8851,VIE,LUX,K,0,0,0
20190105,20190105,LG-8851,VIE,LUX,L,0,0,0
20190105,20190105,LG-8851,VIE,LUX,M,0,0,0
20190105,20190105,LG-8851,VIE,LUX,N,3,0,0
20190105,20190105,LG-8851,VIE,LUX,O,3,0,0
20190105,20190105,LG-8851,VIE,LUX,Q,0,0,0
20190105,20190105,LG-8851,VIE,LUX,R,5,0,0
20190105,20190105,LG-8851,VIE,LUX,S,19,0,0
20190105,20190105,LG-8851,VIE,LUX,T,1,0,0
20190105,20190105,LG-8851,VIE,LUX,U,4,0,0
20190105,20190105,LG-8851,VIE,LUX,V,0,0,0
20190105,20190105,LG-8851,VIE,LUX,W,1,0,0
20190105,20190105,LG-8851,VIE,LUX,X,3,0,0
20190105,20190105,LG-8851,VIE,LUX,Y,0,0,0
20190105,20190105,LG-8851,VIE,LUX,Z,0,0,0
20190105,20190105,LG-8852,LUX,VIE,A,11,0,0
20190105,20190105,LG-8852,LUX,VIE,B,0,0,0
20190105,20190105,LG-8852,LUX,VIE,C,0,0,0
20190105,20190105,LG-8852,LUX,VIE,D,0,0,0
20190105,20190105,LG-8852,LUX,VIE,G,0,0,0
20190105,20190105,LG-8852,LUX,VIE,H,0,0,0
20190105,20190105,LG-8852,LUX,VIE,J,0,0,0
20190105,20190105,LG-8852,LUX,VIE,K,0,0,0
20190105,20190105,LG-8852,LUX,VIE,L,0,0,0
20190105,20190105,LG-8852,LUX,VIE,M,0,0,0
20190105,20190105,LG-8852,LUX,VIE,N,0,0,0
20190105,20190105,LG-8852,LUX,VIE,O,0,0,0
20190105,20190105,LG-8852,LUX,VIE,Q,2,0,0
20190105,20190105,LG-8852,LUX,VIE,R,2,0,0
20190105,20190105,LG-8852,LUX,VIE,S,3,0,0
20190105,20190105,LG-8852,LUX,VIE,T,0,0,0
20190105,20190105,LG-8852,LUX,VIE,U,2,0,0
20190105,20190105,LG-8852,LUX,VIE,V,5,0,0
20190105,20190105,LG-8852,LUX,VIE,W,0,0,0
20190105,20190105,LG-8852,LUX,VIE,X,3,0,0
20190105,20190105,LG-8852,LUX,VIE,Y,0,0,0
20190105,20190105,LG-8852,LUX,VIE,Z,1,0,0
20190105,20190105,LG-8857,VIE,LUX,A,10,0,0
20190105,20190105,LG-8857,VIE,LUX,B,3,0,0
20190105,20190105,LG-8857,VIE,LUX,C,0,0,0
20190105,20190105,LG-8857,VIE,LUX,D,0,0,0
20190105,20190105,LG-8857,VIE,LUX,G,0,0,0
20190105,20190105,LG-8857,VIE,LUX,H,7,0,0
20190105,20190105,LG-8857,VIE,LUX,J,0,0,0
20190105,20190105,LG-8857,VIE,LUX,K,0,0,0
20190105,20190105,LG-8857,VIE,LUX,L,2,0,0
20190105,20190105,LG-8857,VIE,LUX,M,0,0,0
20190105,20190105,LG-8857,VIE,LUX,N,3,0,0
20190105,20190105,LG-8857,VIE,LUX,O,5,0,0
20190105,20190105,LG-8857,VIE,LUX,Q,0,0,0
20190105,20190105,LG-8857,VIE,LUX,R,3,0,0
20190105,20190105,LG-8857,VIE,LUX,S,0,0,0
20190105,20190105,LG-8857,VIE,LUX,T,1,0,0
20190105,20190105,LG-8857,VIE,LUX,U,12,0,0
20190105,20190105,LG-8857,VIE,LUX,V,0,0,0
20190105,20190105,LG-8857,VIE,LUX,W,1,0,0
20190105,20190105,LG-8857,VIE,LUX,X,0,0,0
20190105,20190105,LG-8857,VIE,LUX,Y,0,0,0
20190105,20190105,LG-8857,VIE,LUX,Z,0,0,0
20190105,20190105,LG-8858,LUX,VIE,A,14,0,0
20190105,20190105,LG-8858,LUX,VIE,B,2,0,0
20190105,20190105,LG-8858,LUX,VIE,C,0,0,0
20190105,20190105,LG-8858,LUX,VIE,D,3,0,0
20190105,20190105,LG-8858,LUX,VIE,G,4,0,0
20190105,20190105,LG-8858,LUX,VIE,H,3,0,0
20190105,20190105,LG-8858,LUX,VIE,J,0,0,0
20190105,20190105,LG-8858,LUX,VIE,K,0,0,0
20190105,20190105,LG-8858,LUX,VIE,L,4,0,0
20190105,20190105,LG-8858,LUX,VIE,M,3,0,0
20190105,20190105,LG-8858,LUX,VIE,N,0,0,0
20190105,20190105,LG-8858,LUX,VIE,O,2,0,0
20190105,20190105,LG-8858,LUX,VIE,Q,5,0,0
20190105,20190105,LG-8858,LUX,VIE,R,0,0,0
20190105,20190105,LG-8858,LUX,VIE,S,2,0,0
20190105,20190105,LG-8858,LUX,VIE,T,4,0,0
20190105,20190105,LG-8858,LUX,VIE,U,10,0,0
20190105,20190105,LG-8858,LUX,VIE,V,6,0,0
20190105,20190105,LG-8858,LUX,VIE,W,0,0,0
20190105,20190105,LG-8858,LUX,VIE,X,2,0,0
20190105,20190105,LG-8858,LUX,VIE,Y,0,0,0
20190105,20190105,LG-8858,LUX,VIE,Z,1,0,0
20190106,20190106,LG-8851,VIE,LUX,A,3,0,0
20190106,20190106,LG-8851,VIE,LUX,B,0,0,0
20190106,20190106,LG-8851,VIE,LUX,C,0,0,0
20190106,20190106,LG-8851,VIE,LUX,D,0,0,0
20190106,20190106,LG-8851,VIE,LUX,G,1,0,0
20190106,20190106,LG-8851,VIE,LUX,H,4,0,0
20190106,20190106,LG-8851,VIE,LUX,J,0,0,0
20190106,20190106,LG-8851,VIE,LUX,K,0,0,0
20190106,20190106,LG-8851,VIE,LUX,L,0,0,0
20190106,20190106,LG-8851,VIE,LUX,M,0,0,0
20190106,20190106,LG-8851,VIE,LUX,N,4,0,0
20190106,20190106,LG-8851,VIE,LUX,O,3,0,0
20190106,20190106,LG-8851,VIE,LUX,Q,1,0,0
20190106,20190106,LG-8851,VIE,LUX,R,4,0,0
20190106,20190106,LG-8851,VIE,LUX,S,0,0,0
20190106,20190106,LG-8851,VIE,LUX,T,0,0,0
20190106,20190106,LG-8851,VIE,LUX,U,11,0,0
20190106,20190106,LG-8851,VIE,LUX,V,0,0,0
20190106,20190106,LG-8851,VIE,LUX,W,6,0,0
20190106,20190106,LG-8851,VIE,LUX,X,3,0,0
20190106,20190106,LG-8851,VIE,LUX,Y,0,0,0
20190106,20190106,LG-8851,VIE,LUX,Z,0,0,0
20190106,20190106,LG-8852,LUX,VIE,A,0,0,0
20190106,20190106,LG-8852,LUX,VIE,B,2,0,0
20190106,20190106,LG-8852,LUX,VIE,C,0,0,0
20190106,20190106,LG-8852,LUX,VIE,D,0,0,0
20190106,20190106,LG-8852,LUX,VIE,G,2,0,0
20190106,20190106,LG-8852,LUX,VIE,H,7,0,0
20190106,20190106,LG-8852,LUX,VIE,J,0,0,0
20190106,20190106,LG-8852,LUX,VIE,K,0,0,0
20190106,20190106,LG-8852,LUX,VIE,L,8,0,0
20190106,20190106,LG-8852,LUX,VIE,M,0,0,0
20190106,20190106,LG-8852,LUX,VIE,N,17,0,0
20190106,20190106,LG-8852,LUX,VIE,O,5,0,0
20190106,20190106,LG-8852,LUX,VIE,Q,0,0,0
20190106,20190106,LG-8852,LUX,VIE,R,10,0,0
20190106,20190106,LG-8852,LUX,VIE,S,4,0,0
20190106,20190106,LG-8852,LUX,VIE,T,0,0,0
20190106,20190106,LG-8852,LUX,VIE,U,3,0,0
20190106,20190106,LG-8852,LUX,VIE,V,0,0,0
20190106,20190106,LG-8852,LUX,VIE,W,4,0,0
20190106,20190106,LG-8852,LUX,VIE,X,3,0,0
20190106,20190106,LG-8852,LUX,VIE,Y,0,0,0
20190106,20190106,LG-8852,LUX,VIE,Z,0,0,0
20190106,20190106,LG-8857,VIE,LUX,A,0,0,0
20190106,20190106,LG-8857,VIE,LUX,B,0,0,0
20190106,20190106,LG-8857,VIE,LUX,C,0,0,0
20190106,20190106,LG-8857,VIE,LUX,D,0,0,0
20190106,20190106,LG-8857,VIE,LUX,G,0,0,0
20190106,20190106,LG-8857,VIE,LUX,H,2,0,0
20190106,20190106,LG-8857,VIE,LUX,J,0,0,0
20190106,20190106,LG-8857,VIE,LUX,K,0,0,0
20190106,20190106,LG-8857,VIE,LUX,L,2,0,0
20190106,20190106,LG-8857,VIE,LUX,M,0,0,0
20190106,20190106,LG-8857,VIE,LUX,N,6,0,0
20190106,20190106,LG-8857,VIE,LUX,O,0,0,0
20190106,20190106,LG-8857,VIE,LUX,Q,0,0,0
20190106,20190106,LG-8857,VIE,LUX,R,10,0,0
20190106,20190106,LG-8857,VIE,LUX,S,0,0,0
20190106,20190106,LG-8857,VIE,LUX,T,0,0,0
20190106,20190106,LG-8857,VIE,LUX,U,21,0,0
20190106,20190106,LG-8857,VIE,LUX,V,0,0,0
20190106,20190106,LG-8857,VIE,LUX,W,17,0,0
20190106,20190106,LG-8857,VIE,LUX,X,3,0,0
20190106,20190106,LG-8857,VIE,LUX,Y,0,0,0
20190106,20190106,LG-8857,VIE,LUX,Z,0,0,0
20190106,20190106,LG-8858,LUX,VIE,A,38,0,0
20190106,20190106,LG-8858,LUX,VIE,B,2,0,0
